path,total_conversions,total_conversion_value,total_null
Instagram > Instagram > Instagram > Podcast Advertising,0,0.0,1
Instagram > Instagram > Instagram > YouTube,0,0.0,2
Instagram > Instagram > LinkedIn,0,0.0,1
Instagram > Instagram > Online Display,0,0.0,2
Instagram > Instagram > Online Display > Direct,0,0.0,1
Instagram > Instagram > Online Display > LinkedIn > Facebook,0,0.0,1
Instagram > Instagram > Online Display > Pinterest,1,850.38,0
Instagram > Instagram > Online Display > Podcast Advertising > YouTube,0,0.0,1
Instagram > Instagram > Online Display > TikTok,0,0.0,1
Instagram > Instagram > Organic Search,0,0.0,1
Instagram > Instagram > Organic Search > Facebook,0,0.0,1
Instagram > Instagram > Organic Search > Referral Programs > Organic Search > Direct,0,0.0,1
Instagram > Instagram > Pinterest,2,860.13,14
Instagram > Instagram > Pinterest > Affiliate Marketing,0,0.0,1
Instagram > Instagram > Pinterest > Direct,0,0.0,1
Instagram > Instagram > Pinterest > Direct > Direct,0,0.0,1
Instagram > Instagram > Pinterest > Direct > YouTube,0,0.0,1
Instagram > Instagram > Pinterest > Email,1,470.46,4
Instagram > Instagram > Pinterest > Email > Facebook > TikTok > SMS Marketing,0,0.0,1
Instagram > Instagram > Pinterest > Email > Podcast Advertising,0,0.0,1
Instagram > Instagram > Pinterest > Google Paid Search > Email,0,0.0,1
Instagram > Instagram > Pinterest > LinkedIn,0,0.0,1
Instagram > Instagram > Pinterest > Organic Search,0,0.0,2
Instagram > Instagram > Pinterest > Organic Search > Influencer Marketing > Podcast Advertising,0,0.0,1
Instagram > Instagram > Pinterest > Pinterest,2,1218.13,3
Instagram > Instagram > Pinterest > Pinterest > Email,0,0.0,1
Instagram > Instagram > Pinterest > Referral Programs,0,0.0,1
Instagram > Instagram > Pinterest > Referral Programs > Pinterest,0,0.0,1
Instagram > Instagram > Pinterest > TikTok,0,0.0,1
Instagram > Instagram > Pinterest > Twitter > Affiliate Marketing > Email,0,0.0,1
Instagram > Instagram > Pinterest > YouTube,0,0.0,1
Instagram > Instagram > Pinterest > YouTube > Email > TikTok > Pinterest > Pinterest,0,0.0,1
Instagram > Instagram > Podcast Advertising,0,0.0,7
Instagram > Instagram > Podcast Advertising > Direct,0,0.0,1
Instagram > Instagram > Podcast Advertising > Direct > Direct,0,0.0,1
Instagram > Instagram > Podcast Advertising > Direct > Online Display,0,0.0,1
Instagram > Instagram > Podcast Advertising > Podcast Advertising,0,0.0,1
Instagram > Instagram > Podcast Advertising > Podcast Advertising > Email,0,0.0,1
Instagram > Instagram > Referral Programs,0,0.0,3
Instagram > Instagram > Referral Programs > Instagram > Influencer Marketing > YouTube,0,0.0,1
Instagram > Instagram > Referral Programs > Podcast Advertising > Influencer Marketing,0,0.0,1
Instagram > Instagram > SMS Marketing,0,0.0,2
Instagram > Instagram > SMS Marketing > Pinterest,1,551.76,0
Instagram > Instagram > Snapchat,0,0.0,2
Instagram > Instagram > Snapchat > Google Paid Search,0,0.0,1
Instagram > Instagram > Snapchat > Influencer Marketing,0,0.0,1
Instagram > Instagram > TikTok,1,731.88,2
Instagram > Instagram > TikTok > YouTube,0,0.0,1
Instagram > Instagram > Twitter,0,0.0,1
Instagram > Instagram > Twitter > Instagram,0,0.0,1
Instagram > Instagram > YouTube,0,0.0,9
Instagram > Instagram > YouTube > Email,0,0.0,1
Instagram > Instagram > YouTube > Email > YouTube,0,0.0,1
Instagram > Instagram > YouTube > Google Paid Search,0,0.0,1
Instagram > Instagram > YouTube > Influencer Marketing,0,0.0,1
Instagram > Instagram > YouTube > Instagram,0,0.0,1
Instagram > Instagram > YouTube > Twitter,0,0.0,1
Instagram > Instagram > YouTube > Twitter > Email > Instagram,0,0.0,1
Instagram > Instagram > YouTube > YouTube,0,0.0,1
Instagram > LinkedIn,4,2672.2,29
Instagram > LinkedIn > Affiliate Marketing,1,95.83,1
Instagram > LinkedIn > Affiliate Marketing > Email,0,0.0,1
Instagram > LinkedIn > Affiliate Marketing > Influencer Marketing,0,0.0,1
Instagram > LinkedIn > Affiliate Marketing > YouTube,0,0.0,1
Instagram > LinkedIn > Direct,0,0.0,4
Instagram > LinkedIn > Direct > Influencer Marketing > Direct,0,0.0,1
Instagram > LinkedIn > Direct > Influencer Marketing > Podcast Advertising,0,0.0,1
Instagram > LinkedIn > Direct > Instagram > LinkedIn > Pinterest,0,0.0,1
Instagram > LinkedIn > Email,0,0.0,4
Instagram > LinkedIn > Email > Influencer Marketing,0,0.0,1
Instagram > LinkedIn > Facebook,0,0.0,1
Instagram > LinkedIn > Facebook > Pinterest,0,0.0,1
Instagram > LinkedIn > Facebook > TikTok,0,0.0,1
Instagram > LinkedIn > Google Paid Search,0,0.0,2
Instagram > LinkedIn > Influencer Marketing,0,0.0,1
Instagram > LinkedIn > Influencer Marketing > Instagram,0,0.0,1
Instagram > LinkedIn > Influencer Marketing > Pinterest > Google Paid Search > YouTube > Influencer Marketing,0,0.0,1
Instagram > LinkedIn > Instagram,0,0.0,1
Instagram > LinkedIn > Instagram > Affiliate Marketing,0,0.0,1
Instagram > LinkedIn > Instagram > Podcast Advertising > Google Paid Search,0,0.0,1
Instagram > LinkedIn > LinkedIn > Email,0,0.0,1
Instagram > LinkedIn > LinkedIn > Online Display,0,0.0,1
Instagram > LinkedIn > Online Display,0,0.0,2
Instagram > LinkedIn > Organic Search > Google Paid Search,0,0.0,1
Instagram > LinkedIn > Pinterest,0,0.0,1
Instagram > LinkedIn > Pinterest > Content Marketing > Referral Programs,1,150.67,0
Instagram > LinkedIn > Pinterest > Email,0,0.0,2
Instagram > LinkedIn > Pinterest > Pinterest,0,0.0,1
Instagram > LinkedIn > Pinterest > Podcast Advertising,0,0.0,1
Instagram > LinkedIn > Podcast Advertising > Email > Pinterest > Direct,0,0.0,1
Instagram > LinkedIn > Podcast Advertising > SMS Marketing > Direct > Bing Paid Search,0,0.0,1
Instagram > LinkedIn > Referral Programs,0,0.0,1
Instagram > LinkedIn > SMS Marketing > YouTube > Facebook > Email,0,0.0,1
Instagram > LinkedIn > YouTube,0,0.0,2
Instagram > LinkedIn > YouTube > Direct,0,0.0,1
Instagram > LinkedIn > YouTube > Instagram > TikTok,0,0.0,1
Instagram > LinkedIn > YouTube > LinkedIn,0,0.0,1
Instagram > LinkedIn > YouTube > Pinterest > Snapchat > YouTube > SMS Marketing,0,0.0,1
Instagram > LinkedIn > YouTube > TikTok > Influencer Marketing > Pinterest > Email,0,0.0,1
Instagram > LinkedIn > YouTube > YouTube,0,0.0,1
Instagram > Online Display,4,2256.0,40
Instagram > Online Display > Affiliate Marketing,0,0.0,5
Instagram > Online Display > Affiliate Marketing > Google Paid Search > Email,0,0.0,1
Instagram > Online Display > Affiliate Marketing > Pinterest > Online Display > TikTok,0,0.0,1
Instagram > Online Display > Content Marketing,0,0.0,1
Instagram > Online Display > Direct,0,0.0,6
Instagram > Online Display > Direct > Direct > Direct,0,0.0,1
Instagram > Online Display > Direct > Influencer Marketing > Direct,0,0.0,1
Instagram > Online Display > Email,0,0.0,3
Instagram > Online Display > Email > Affiliate Marketing,0,0.0,1
Instagram > Online Display > Email > Email,0,0.0,1
Instagram > Online Display > Email > Email > Direct > Affiliate Marketing > Organic Search,1,883.02,0
Instagram > Online Display > Email > Email > Email,0,0.0,1
Instagram > Online Display > Email > Online Display,0,0.0,1
Instagram > Online Display > Email > Organic Search,0,0.0,1
Instagram > Online Display > Email > Pinterest,0,0.0,2
Instagram > Online Display > Email > Pinterest > Pinterest > Facebook > Email,0,0.0,1
Instagram > Online Display > Email > Snapchat,0,0.0,1
Instagram > Online Display > Email > YouTube,0,0.0,2
Instagram > Online Display > Email > YouTube > YouTube > LinkedIn,0,0.0,1
Instagram > Online Display > Facebook,0,0.0,3
Instagram > Online Display > Facebook > Google Paid Search > Email,0,0.0,1
Instagram > Online Display > Facebook > Influencer Marketing > Direct > YouTube > Instagram,0,0.0,1
Instagram > Online Display > Facebook > Instagram,0,0.0,1
Instagram > Online Display > Google Paid Search,1,76.21,0
Instagram > Online Display > Google Paid Search > Facebook,0,0.0,1
Instagram > Online Display > Influencer Marketing,1,31.27,1
Instagram > Online Display > Influencer Marketing > Email > Direct > Affiliate Marketing,0,0.0,1
Instagram > Online Display > Influencer Marketing > Email > Instagram > SMS Marketing,0,0.0,1
Instagram > Online Display > Influencer Marketing > Facebook,0,0.0,1
Instagram > Online Display > Influencer Marketing > YouTube,0,0.0,1
Instagram > Online Display > Instagram,1,846.9,1
Instagram > Online Display > Instagram > Direct,0,0.0,1
Instagram > Online Display > Instagram > Pinterest > Influencer Marketing,0,0.0,1
Instagram > Online Display > Online Display > Direct > Influencer Marketing,0,0.0,1
Instagram > Online Display > Online Display > Email > YouTube,0,0.0,1
Instagram > Online Display > Online Display > Pinterest > Pinterest > Direct,0,0.0,1
Instagram > Online Display > Organic Search > Email,0,0.0,1
Instagram > Online Display > Pinterest,1,911.42,8
Instagram > Online Display > Pinterest > Direct,0,0.0,1
Instagram > Online Display > Pinterest > Organic Search,0,0.0,1
Instagram > Online Display > Pinterest > TikTok > Pinterest > Pinterest,0,0.0,1
Instagram > Online Display > Podcast Advertising > YouTube > Influencer Marketing > Influencer Marketing,0,0.0,1
Instagram > Online Display > Referral Programs,0,0.0,1
Instagram > Online Display > SMS Marketing,0,0.0,1
Instagram > Online Display > SMS Marketing > Email,0,0.0,1
Instagram > Online Display > Snapchat > TikTok,0,0.0,1
Instagram > Online Display > TikTok,0,0.0,1
Instagram > Online Display > Twitter,0,0.0,1
Instagram > Online Display > Twitter > Pinterest,0,0.0,1
Instagram > Online Display > YouTube,1,588.35,7
Instagram > Online Display > YouTube > Direct > Pinterest,0,0.0,1
Instagram > Online Display > YouTube > Email,0,0.0,1
Instagram > Online Display > YouTube > Organic Search,0,0.0,1
Instagram > Online Display > YouTube > Pinterest > SMS Marketing,0,0.0,1
Instagram > Online Display > YouTube > Podcast Advertising,1,318.16,0
Instagram > Organic Search,9,5174.24,59
Instagram > Organic Search > Affiliate Marketing,0,0.0,6
Instagram > Organic Search > Affiliate Marketing > Direct,0,0.0,1
Instagram > Organic Search > Affiliate Marketing > Influencer Marketing,1,422.06,0
Instagram > Organic Search > Affiliate Marketing > Instagram > Pinterest > Affiliate Marketing,0,0.0,1
Instagram > Organic Search > Affiliate Marketing > Pinterest > Influencer Marketing,0,0.0,1
Instagram > Organic Search > Affiliate Marketing > Pinterest > YouTube,0,0.0,1
Instagram > Organic Search > Affiliate Marketing > YouTube,0,0.0,1
Instagram > Organic Search > Direct,0,0.0,7
Instagram > Organic Search > Direct > Direct,0,0.0,1
Instagram > Organic Search > Direct > Influencer Marketing > Pinterest,0,0.0,1
Instagram > Organic Search > Direct > Pinterest,0,0.0,1
Instagram > Organic Search > Direct > Pinterest > Email,0,0.0,1
Instagram > Organic Search > Direct > Podcast Advertising,0,0.0,1
Instagram > Organic Search > Direct > Podcast Advertising > Pinterest > Direct > Affiliate Marketing,1,20.49,0
Instagram > Organic Search > Direct > Referral Programs > Google Paid Search > Email,0,0.0,1
Instagram > Organic Search > Email,0,0.0,7
Instagram > Organic Search > Email > Influencer Marketing > Facebook,0,0.0,1
Instagram > Organic Search > Email > Influencer Marketing > Podcast Advertising > Direct,0,0.0,1
Instagram > Organic Search > Email > Organic Search > Email,0,0.0,1
Instagram > Organic Search > Email > Pinterest,0,0.0,1
Instagram > Organic Search > Email > Pinterest > Google Paid Search,0,0.0,1
Instagram > Organic Search > Email > YouTube,0,0.0,1
Instagram > Organic Search > Facebook > Content Marketing > Podcast Advertising,0,0.0,1
Instagram > Organic Search > Facebook > Influencer Marketing,1,286.12,0
Instagram > Organic Search > Facebook > Instagram,0,0.0,1
Instagram > Organic Search > Facebook > Pinterest > Organic Search,0,0.0,1
Instagram > Organic Search > Facebook > YouTube,0,0.0,1
Instagram > Organic Search > Google Paid Search,0,0.0,1
Instagram > Organic Search > Influencer Marketing,0,0.0,3
Instagram > Organic Search > Influencer Marketing > Direct,0,0.0,1
Instagram > Organic Search > Influencer Marketing > Instagram,0,0.0,1
Instagram > Organic Search > Influencer Marketing > Pinterest > Facebook,1,266.88,0
Instagram > Organic Search > Instagram,0,0.0,2
Instagram > Organic Search > Instagram > Facebook > Email,0,0.0,1
Instagram > Organic Search > Instagram > Influencer Marketing,0,0.0,1
Instagram > Organic Search > LinkedIn,0,0.0,1
Instagram > Organic Search > Online Display,0,0.0,1
Instagram > Organic Search > Online Display > Content Marketing > Content Marketing,0,0.0,1
Instagram > Organic Search > Online Display > Pinterest,0,0.0,1
Instagram > Organic Search > Organic Search,0,0.0,3
Instagram > Organic Search > Organic Search > LinkedIn,0,0.0,1
Instagram > Organic Search > Pinterest,0,0.0,5
Instagram > Organic Search > Pinterest > Affiliate Marketing > Pinterest,1,902.87,0
Instagram > Organic Search > Pinterest > Email,0,0.0,1
Instagram > Organic Search > Pinterest > Facebook,0,0.0,1
Instagram > Organic Search > Pinterest > Google Paid Search,0,0.0,1
Instagram > Organic Search > Pinterest > Influencer Marketing > Email,0,0.0,1
Instagram > Organic Search > Pinterest > Pinterest > Affiliate Marketing > Email,0,0.0,1
Instagram > Organic Search > Pinterest > Pinterest > Email > Email,0,0.0,1
Instagram > Organic Search > Pinterest > Podcast Advertising > Email > Pinterest > Pinterest,1,72.75,0
Instagram > Organic Search > Pinterest > Podcast Advertising > YouTube,0,0.0,1
Instagram > Organic Search > Pinterest > TikTok,0,0.0,1
Instagram > Organic Search > Podcast Advertising,0,0.0,1
Instagram > Organic Search > Podcast Advertising > Affiliate Marketing,0,0.0,1
Instagram > Organic Search > Podcast Advertising > Direct,0,0.0,1
Instagram > Organic Search > Podcast Advertising > Google Paid Search > TikTok,0,0.0,1
Instagram > Organic Search > Podcast Advertising > Influencer Marketing,1,667.01,0
Instagram > Organic Search > Podcast Advertising > Pinterest > YouTube > LinkedIn,0,0.0,1
Instagram > Organic Search > Referral Programs,0,0.0,1
Instagram > Organic Search > Referral Programs > Affiliate Marketing > YouTube,0,0.0,1
Instagram > Organic Search > Referral Programs > Google Paid Search > Google Paid Search,0,0.0,1
Instagram > Organic Search > Referral Programs > Instagram,0,0.0,1
Instagram > Organic Search > Snapchat,0,0.0,1
Instagram > Organic Search > Snapchat > TikTok,0,0.0,1
Instagram > Organic Search > TikTok > Facebook,0,0.0,1
Instagram > Organic Search > TikTok > Online Display,0,0.0,1
Instagram > Organic Search > YouTube,1,992.43,4
Instagram > Organic Search > YouTube > Influencer Marketing,0,0.0,1
Instagram > Organic Search > YouTube > Podcast Advertising > Influencer Marketing,0,0.0,1
Instagram > Organic Search > YouTube > YouTube > Affiliate Marketing > Snapchat,0,0.0,1
Instagram > Pinterest,23,11949.89,214
Instagram > Pinterest > Affiliate Marketing,0,0.0,13
Instagram > Pinterest > Affiliate Marketing > Direct > Email,0,0.0,1
Instagram > Pinterest > Affiliate Marketing > Direct > Influencer Marketing > Direct > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Affiliate Marketing > Facebook,0,0.0,1
Instagram > Pinterest > Affiliate Marketing > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Affiliate Marketing > Influencer Marketing > Content Marketing > YouTube,0,0.0,1
Instagram > Pinterest > Affiliate Marketing > Influencer Marketing > Podcast Advertising > Email,0,0.0,1
Instagram > Pinterest > Affiliate Marketing > YouTube,0,0.0,1
Instagram > Pinterest > Bing Paid Search,0,0.0,1
Instagram > Pinterest > Bing Paid Search > Organic Search,0,0.0,1
Instagram > Pinterest > Content Marketing,0,0.0,2
Instagram > Pinterest > Content Marketing > Email > YouTube,0,0.0,1
Instagram > Pinterest > Content Marketing > TikTok,0,0.0,1
Instagram > Pinterest > Direct,2,1891.23,16
Instagram > Pinterest > Direct > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Direct > Affiliate Marketing > Google Paid Search,1,878.09,0
Instagram > Pinterest > Direct > Affiliate Marketing > Instagram > Instagram > Email > Affiliate Marketing > Instagram,0,0.0,1
Instagram > Pinterest > Direct > Direct,0,0.0,2
Instagram > Pinterest > Direct > Email > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Direct > Facebook > YouTube,1,800.41,0
Instagram > Pinterest > Direct > Google Paid Search > Direct > Email,0,0.0,1
Instagram > Pinterest > Direct > Influencer Marketing > Email,0,0.0,1
Instagram > Pinterest > Direct > Instagram,0,0.0,1
Instagram > Pinterest > Direct > LinkedIn > Email > Pinterest,0,0.0,1
Instagram > Pinterest > Direct > Online Display > Direct > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Direct > Online Display > Pinterest,0,0.0,1
Instagram > Pinterest > Direct > Online Display > Pinterest > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Direct > Organic Search,0,0.0,1
Instagram > Pinterest > Direct > Pinterest,0,0.0,1
Instagram > Pinterest > Direct > Pinterest > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Direct > Pinterest > Direct > Direct,0,0.0,1
Instagram > Pinterest > Direct > Pinterest > Pinterest,0,0.0,1
Instagram > Pinterest > Direct > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Direct > Podcast Advertising > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Direct > TikTok,0,0.0,1
Instagram > Pinterest > Direct > TikTok > YouTube,0,0.0,1
Instagram > Pinterest > Direct > Twitter,0,0.0,1
Instagram > Pinterest > Direct > YouTube,0,0.0,3
Instagram > Pinterest > Email,4,1567.94,36
Instagram > Pinterest > Email > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Email > Direct,0,0.0,3
Instagram > Pinterest > Email > Direct > Facebook,0,0.0,1
Instagram > Pinterest > Email > Email,0,0.0,3
Instagram > Pinterest > Email > Email > Content Marketing > Pinterest,0,0.0,1
Instagram > Pinterest > Email > Email > Email,0,0.0,1
Instagram > Pinterest > Email > Email > Pinterest,0,0.0,1
Instagram > Pinterest > Email > Email > Pinterest > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Email > Facebook > Direct,0,0.0,1
Instagram > Pinterest > Email > Influencer Marketing,1,589.93,3
Instagram > Pinterest > Email > Influencer Marketing > Pinterest > YouTube > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Email > Instagram,0,0.0,3
Instagram > Pinterest > Email > Pinterest,0,0.0,3
Instagram > Pinterest > Email > Pinterest > Affiliate Marketing > Direct > Google Paid Search > Pinterest,0,0.0,1
Instagram > Pinterest > Email > Pinterest > Email,0,0.0,1
Instagram > Pinterest > Email > Podcast Advertising > Email > Instagram,0,0.0,1
Instagram > Pinterest > Email > SMS Marketing > Pinterest,0,0.0,1
Instagram > Pinterest > Email > TikTok > Email > TikTok,0,0.0,1
Instagram > Pinterest > Email > TikTok > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Email > YouTube,1,709.54,3
Instagram > Pinterest > Email > YouTube > Email > Google Paid Search,0,0.0,1
Instagram > Pinterest > Email > YouTube > Facebook,0,0.0,1
Instagram > Pinterest > Email > YouTube > Instagram,0,0.0,1
Instagram > Pinterest > Email > YouTube > Pinterest > Email,0,0.0,1
Instagram > Pinterest > Facebook,3,2030.06,15
Instagram > Pinterest > Facebook > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Facebook > Email,1,572.44,1
Instagram > Pinterest > Facebook > Email > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Facebook > Instagram,0,0.0,1
Instagram > Pinterest > Facebook > Instagram > Email > Email > Affiliate Marketing > Email > Email,0,0.0,1
Instagram > Pinterest > Facebook > Online Display,0,0.0,1
Instagram > Pinterest > Facebook > Pinterest > Email > Instagram,0,0.0,1
Instagram > Pinterest > Facebook > Pinterest > Facebook,0,0.0,1
Instagram > Pinterest > Facebook > Pinterest > Online Display > Affiliate Marketing > LinkedIn,0,0.0,1
Instagram > Pinterest > Facebook > Snapchat > Facebook > Direct,0,0.0,1
Instagram > Pinterest > Facebook > YouTube > TikTok > Email > Influencer Marketing > Online Display,0,0.0,1
Instagram > Pinterest > Google Paid Search,0,0.0,12
Instagram > Pinterest > Google Paid Search > Email,0,0.0,1
Instagram > Pinterest > Google Paid Search > Facebook,0,0.0,1
Instagram > Pinterest > Google Paid Search > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Influencer Marketing,3,2074.01,28
Instagram > Pinterest > Influencer Marketing > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Affiliate Marketing > Email > YouTube,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Content Marketing > Direct > Pinterest,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Direct,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Direct > Email > Pinterest > Facebook,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Email > Direct > Direct,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Facebook,0,0.0,2
Instagram > Pinterest > Influencer Marketing > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Influencer Marketing > Pinterest > YouTube,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Instagram,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Instagram > Instagram,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Instagram > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Influencer Marketing > LinkedIn > Pinterest,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Organic Search > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Pinterest,0,0.0,5
Instagram > Pinterest > Influencer Marketing > Pinterest > YouTube,0,0.0,1
Instagram > Pinterest > Influencer Marketing > Podcast Advertising > Pinterest,0,0.0,1
Instagram > Pinterest > Influencer Marketing > YouTube,0,0.0,1
Instagram > Pinterest > Influencer Marketing > YouTube > Pinterest,0,0.0,1
Instagram > Pinterest > Instagram,1,615.19,15
Instagram > Pinterest > Instagram > Direct,0,0.0,1
Instagram > Pinterest > Instagram > Direct > Google Paid Search > YouTube,1,310.28,0
Instagram > Pinterest > Instagram > Email,0,0.0,2
Instagram > Pinterest > Instagram > Email > Content Marketing,0,0.0,1
Instagram > Pinterest > Instagram > Facebook > Instagram > Pinterest > YouTube > Email,0,0.0,1
Instagram > Pinterest > Instagram > Facebook > Snapchat > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Instagram > Organic Search,0,0.0,1
Instagram > Pinterest > Instagram > Pinterest > SMS Marketing > Pinterest,0,0.0,1
Instagram > Pinterest > Instagram > TikTok,0,0.0,1
Instagram > Pinterest > Instagram > TikTok > Email,0,0.0,1
Instagram > Pinterest > Instagram > YouTube,0,0.0,2
Instagram > Pinterest > Instagram > YouTube > YouTube > Affiliate Marketing > Influencer Marketing,0,0.0,1
Instagram > Pinterest > LinkedIn,0,0.0,2
Instagram > Pinterest > LinkedIn > Influencer Marketing > Email,0,0.0,1
Instagram > Pinterest > LinkedIn > Instagram > YouTube,0,0.0,1
Instagram > Pinterest > LinkedIn > Pinterest,0,0.0,1
Instagram > Pinterest > LinkedIn > Podcast Advertising > Pinterest,0,0.0,1
Instagram > Pinterest > Online Display,0,0.0,4
Instagram > Pinterest > Online Display > Direct,0,0.0,1
Instagram > Pinterest > Online Display > Email,0,0.0,1
Instagram > Pinterest > Online Display > Google Paid Search > Email > YouTube,0,0.0,1
Instagram > Pinterest > Online Display > Instagram,0,0.0,1
Instagram > Pinterest > Online Display > Snapchat,0,0.0,1
Instagram > Pinterest > Online Display > YouTube,0,0.0,2
Instagram > Pinterest > Organic Search,1,482.49,10
Instagram > Pinterest > Organic Search > Email,0,0.0,1
Instagram > Pinterest > Organic Search > Email > Google Paid Search > Influencer Marketing > Content Marketing,0,0.0,1
Instagram > Pinterest > Organic Search > LinkedIn > YouTube,0,0.0,1
Instagram > Pinterest > Organic Search > Pinterest > Affiliate Marketing,1,113.35,0
Instagram > Pinterest > Organic Search > Pinterest > TikTok > Pinterest > Snapchat,0,0.0,1
Instagram > Pinterest > Pinterest,4,3184.39,25
Instagram > Pinterest > Pinterest > Affiliate Marketing,0,0.0,2
Instagram > Pinterest > Pinterest > Affiliate Marketing > Email,0,0.0,1
Instagram > Pinterest > Pinterest > Affiliate Marketing > Facebook > Instagram > Google Paid Search,0,0.0,1
Instagram > Pinterest > Pinterest > Direct,1,790.02,4
Instagram > Pinterest > Pinterest > Direct > Organic Search,0,0.0,1
Instagram > Pinterest > Pinterest > Direct > Pinterest > Direct > Facebook > Pinterest,0,0.0,1
Instagram > Pinterest > Pinterest > Email,0,0.0,1
Instagram > Pinterest > Pinterest > Facebook > Direct,1,374.33,1
Instagram > Pinterest > Pinterest > Google Paid Search,0,0.0,1
Instagram > Pinterest > Pinterest > Influencer Marketing > Pinterest > Pinterest > Influencer Marketing > Email,0,0.0,1
Instagram > Pinterest > Pinterest > Online Display,0,0.0,1
Instagram > Pinterest > Pinterest > Organic Search,0,0.0,1
Instagram > Pinterest > Pinterest > Pinterest,0,0.0,3
Instagram > Pinterest > Pinterest > Pinterest > Email,0,0.0,1
Instagram > Pinterest > Pinterest > Pinterest > YouTube,0,0.0,1
Instagram > Pinterest > Pinterest > Podcast Advertising > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Pinterest > Twitter > Pinterest,0,0.0,1
Instagram > Pinterest > Pinterest > YouTube,0,0.0,3
Instagram > Pinterest > Pinterest > YouTube > Affiliate Marketing,1,831.17,0
Instagram > Pinterest > Pinterest > YouTube > Affiliate Marketing > Email > YouTube,1,618.05,0
Instagram > Pinterest > Podcast Advertising,0,0.0,9
Instagram > Pinterest > Podcast Advertising > Email > TikTok,1,826.99,0
Instagram > Pinterest > Podcast Advertising > Instagram > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > Podcast Advertising > Organic Search,0,0.0,1
Instagram > Pinterest > Podcast Advertising > YouTube > Direct,0,0.0,1
Instagram > Pinterest > Podcast Advertising > YouTube > Online Display,0,0.0,1
Instagram > Pinterest > Podcast Advertising > YouTube > Twitter,0,0.0,1
Instagram > Pinterest > Referral Programs,0,0.0,2
Instagram > Pinterest > Referral Programs > LinkedIn > Organic Search,0,0.0,1
Instagram > Pinterest > Referral Programs > Snapchat > Facebook,1,321.22,0
Instagram > Pinterest > Referral Programs > YouTube,0,0.0,1
Instagram > Pinterest > SMS Marketing > Email,0,0.0,1
Instagram > Pinterest > SMS Marketing > Instagram,0,0.0,1
Instagram > Pinterest > SMS Marketing > Podcast Advertising > Organic Search > Facebook,1,302.29,0
Instagram > Pinterest > Snapchat,0,0.0,1
Instagram > Pinterest > Snapchat > Direct > Pinterest > Email,0,0.0,1
Instagram > Pinterest > Snapchat > Google Paid Search > Podcast Advertising,0,0.0,1
Instagram > Pinterest > Snapchat > Organic Search > Influencer Marketing,0,0.0,1
Instagram > Pinterest > Snapchat > Podcast Advertising > YouTube > Instagram,0,0.0,1
Instagram > Pinterest > TikTok,1,519.99,4
Instagram > Pinterest > TikTok > Content Marketing,0,0.0,1
Instagram > Pinterest > TikTok > Direct > Pinterest > Affiliate Marketing,0,0.0,1
Instagram > Pinterest > TikTok > Organic Search > Podcast Advertising > Referral Programs > Direct,0,0.0,1
Instagram > Pinterest > TikTok > Referral Programs,0,0.0,1
Instagram > Pinterest > TikTok > YouTube,0,0.0,1
Instagram > Pinterest > Twitter,0,0.0,1
Instagram > Pinterest > Twitter > YouTube > YouTube,0,0.0,1
Instagram > Pinterest > YouTube,1,402.34,20
Instagram > Pinterest > YouTube > Direct > Influencer Marketing > Facebook > Referral Programs > Influencer Marketing,0,0.0,1
Instagram > Pinterest > YouTube > Direct > Instagram,0,0.0,1
Instagram > Pinterest > YouTube > Direct > LinkedIn,1,114.52,0
Instagram > Pinterest > YouTube > Email,0,0.0,2
Instagram > Pinterest > YouTube > Email > Email > Bing Paid Search > YouTube > Pinterest,0,0.0,1
